b0,b1
-0.10471046715974808,"[0.272898405790329, -0.869230329990387, -0.2880856990814209, -0.8756886720657349, -0.8354894518852234]"
0.1958996057510376,"[0.42538174986839294, -0.7750536203384399, -0.366911381483078, -0.564670979976654, -0.4022468030452728]"
0.3703267574310303,"[-0.11273758113384247, -0.8842163681983948, -0.2436538189649582, -0.9049028158187866, -0.8659141063690186]"
0.24408245086669922,"[0.6174233555793762, -0.8873409628868103, -0.6048679947853088, -0.8685741424560547, -0.8516238927841187]"
-0.6566939949989319,"[0.8596199750900269, -0.8427390456199646, -0.07944279909133911, -0.912198543548584, -0.8593153953552246]"
0.02979136072099209,"[0.3241722881793976, -0.8454592823982239, 0.05918507277965546, -0.8879994750022888, -0.8898864388465881]"
0.4510050117969513,"[0.29149535298347473, -0.913082480430603, -0.07187519967556, -0.9247360825538635, -0.8949790000915527]"
0.09426984190940857,"[-0.5371599197387695, -0.8993778228759766, 0.22216661274433136, -0.9047013521194458, -0.8645860552787781]"
0.2881773114204407,"[0.8862737417221069, -0.3956597149372101, -0.6694084405899048, -0.5186001062393188, -0.7527007460594177]"
0.5657941102981567,"[0.41551437973976135, -0.8946024179458618, -0.5810848474502563, -0.8250084519386292, -0.8924217224121094]"
0.07848343998193741,"[0.8251065015792847, -0.8833246827125549, 0.06995576620101929, -0.12130565941333771, -0.11935263872146606]"
-0.3675216734409332,"[0.8971379399299622, -0.7408179044723511, 0.09996843338012695, -0.20946316421031952, 0.08141474425792694]"
-0.7487937211990356,"[0.9067475199699402, -0.7926949262619019, 0.5092760920524597, 0.13069145381450653, -0.6687058210372925]"
-0.18560141324996948,"[0.5832106471061707, -0.891281247138977, 0.5919642448425293, -0.5543663501739502, -0.8918350338935852]"
0.5746428966522217,"[0.22213959693908691, -0.9031800031661987, 0.5040207505226135, -0.7344133853912354, -0.9195838570594788]"
-0.808512806892395,"[0.9027685523033142, -0.8358075022697449, 0.3305496573448181, -0.6147413849830627, -0.576625406742096]"
-0.6293848752975464,"[0.8812659382820129, -0.8096876740455627, 0.007689062040299177, -0.8550198674201965, -0.5699911117553711]"
-0.17014414072036743,"[0.7086849212646484, -0.8672149777412415, 0.687978982925415, -0.766502320766449, -0.46476736664772034]"
-0.7205238342285156,"[0.8768389821052551, -0.6873355507850647, -0.05018075183033943, -0.7047799229621887, -0.8353039026260376]"
-0.6943688988685608,"[0.8780430555343628, -0.7995879054069519, 0.42968621850013733, -0.25378623604774475, -0.8334224224090576]"
-0.46778738498687744,"[0.8949021100997925, -0.6706513166427612, 0.1696077138185501, -0.7047101259231567, -0.5494582653045654]"
-0.7528330683708191,"[0.8884360194206238, -0.6871710419654846, 0.26815295219421387, -0.4565863609313965, -0.8219863772392273]"
-0.7612860798835754,"[0.7450866103172302, -0.3588806986808777, 0.09649550169706345, -0.8473332524299622, -0.8273221850395203]"
-0.5840179920196533,"[0.5418821573257446, -0.8011705875396729, 0.37066134810447693, -0.8392037749290466, -0.7950016260147095]"
-0.617065966129303,"[0.8618371486663818, -0.6128329634666443, 0.08833210915327072, 0.3377903699874878, -0.785808801651001]"
-0.5338248014450073,"[0.8616672158241272, -0.747724711894989, 0.7441674470901489, -0.9202309846878052, -0.7756081819534302]"
-0.7866274118423462,"[0.884523332118988, -0.7387669682502747, 0.4792601764202118, 0.39042747020721436, -0.7703871130943298]"
