b0,b1
-0.26371994614601135,"[-0.6280834078788757, -0.8323122262954712, -0.8205595016479492, -0.8499804735183716, -0.7097817063331604, 0.7041298151016235, -0.8117220997810364, 0.7912497520446777, -0.7435619831085205]"
-0.0343882292509079,"[-0.5671910047531128, -0.848085343837738, -0.0861249566078186, -0.8708719611167908, -0.719553530216217, 0.3678126931190491, 0.7260575890541077, -0.7708842754364014, -0.7735995650291443]"
0.1235683262348175,"[0.30579107999801636, -0.7712255120277405, -0.9550132155418396, -0.7941341996192932, -0.7849451899528503, 0.5409846305847168, 0.1687779277563095, -1.0252057313919067, -0.7738082408905029]"
0.12876157462596893,"[-0.66000896692276, -0.8317086696624756, -0.9773123264312744, -0.8182571530342102, -0.7316932678222656, 0.8899806141853333, -0.18906143307685852, -0.6540511846542358, -0.7982963919639587]"
0.3951771557331085,"[-0.4364171624183655, -0.7923716306686401, -1.1728442907333374, -0.08779942244291306, -0.08694364130496979, 0.891932487487793, -0.20825231075286865, -0.06010669469833374, -0.20114918053150177]"
0.5991909503936768,"[-0.9101219773292542, -0.7895329594612122, -1.0739247798919678, -0.7971444129943848, -0.7687442302703857, 0.905002236366272, -0.7257035970687866, -0.8756459951400757, -0.7956212162971497]"
0.4677343964576721,"[-0.40584543347358704, -0.8512045741081238, -1.0333057641983032, -0.6607776880264282, -0.748202919960022, 0.8234149217605591, 0.0026708943769335747, -0.9075684547424316, -0.7904266119003296]"
-0.28809723258018494,"[0.2724461555480957, -0.7614946961402893, -1.01615309715271, -0.8270090222358704, -0.7999641299247742, 0.8297605514526367, -0.8596186637878418, -0.7753292322158813, -0.7126864194869995]"
0.26237618923187256,"[-0.29009759426116943, -0.719045102596283, -0.7567456364631653, -0.7194620370864868, -0.8488518595695496, 0.8248501420021057, -0.8049647212028503, -0.6705714464187622, -0.6816258430480957]"
0.8005897402763367,"[-0.46455755829811096, -0.8677157163619995, -0.7212191820144653, -0.847511887550354, -0.8114782571792603, 0.7453497648239136, -0.8905552625656128, -0.5864073038101196, -0.8303751349449158]"
0.37708115577697754,"[-0.8339072465896606, -0.8446197509765625, -0.9269948601722717, -0.8422619700431824, -0.7769154906272888, 0.8805167078971863, -0.8824409246444702, -0.13801869750022888, -0.8158472776412964]"
0.29373836517333984,"[0.5605905055999756, -0.8758306503295898, -1.0845940113067627, -0.796283483505249, -0.8899365067481995, 0.5277929306030273, 0.4513571858406067, -0.15542788803577423, 0.7754567265510559]"
0.7847696542739868,"[-0.40736937522888184, -0.841607391834259, -1.0155340433120728, -0.29536986351013184, -0.8388062119483948, 0.7450764775276184, -0.23995590209960938, -0.45935314893722534, -0.8090124130249023]"
0.3129298686981201,"[0.14251211285591125, -0.8749731779098511, -0.4806991517543793, -0.7394619584083557, -0.8287349343299866, 0.7368964552879333, -0.2376161366701126, 0.8887184858322144, 0.36409151554107666]"
-0.12897944450378418,"[0.7709964513778687, -0.7456826567649841, -0.5942911505699158, -0.8280057907104492, -0.888770341873169, 0.721875011920929, -0.5311523079872131, 0.8404090404510498, 0.7147281169891357]"
-0.5238969326019287,"[0.7893581390380859, -0.6996965408325195, -0.5733500719070435, -0.7992374897003174, -0.7797074913978577, 0.7742722630500793, 0.4837518036365509, 0.8601531982421875, -0.5862036347389221]"
-0.02194952592253685,"[0.6952195763587952, -0.8307490348815918, 0.5081344246864319, -0.44336962699890137, -0.8584151268005371, -0.26241037249565125, -0.7221583127975464, 0.07281380891799927, -0.7808390855789185]"
0.675176739692688,"[-0.41112494468688965, -0.8471941351890564, 0.6740662455558777, -0.6150668859481812, -0.8269674777984619, 0.22169281542301178, -0.42161521315574646, 0.4537433087825775, -0.7539594769477844]"
-0.7651507258415222,"[0.7029145359992981, -0.8063961863517761, -0.4658206105232239, -0.7882071137428284, -0.6330277919769287, 0.7053123712539673, -0.0056945462711155415, 0.9708408713340759, -0.5874820351600647]"
-0.4366837739944458,"[0.8048000335693359, -0.5796951055526733, -0.9781959056854248, -0.768042802810669, -0.7313971519470215, 0.6795201301574707, -0.7465858459472656, 0.3296610116958618, -0.2788619101047516]"
-0.22341199219226837,"[0.6652002334594727, -0.8458806872367859, 0.7225900292396545, -0.73841392993927, -0.07776203751564026, 0.028668470680713654, -0.164303258061409, 0.08124228566884995, -0.3568728268146515]"
-0.5539331436157227,"[0.760748028755188, -0.2722892463207245, -0.8305426836013794, -0.5333018898963928, -0.8030368685722351, 0.5692161321640015, -0.25347498059272766, -0.5131530165672302, -0.63822340965271]"
-0.4916782081127167,"[0.6563946008682251, -0.6291375160217285, -0.4770627021789551, -0.9224811792373657, -0.8285639882087708, 0.6877325177192688, -0.04043973609805107, 0.7468981146812439, -0.6139948964118958]"
-0.12883752584457397,"[0.5363942384719849, -0.6030722856521606, -1.0292752981185913, -0.9118761420249939, -0.7170152068138123, 0.7361232042312622, -0.26124849915504456, 0.8200923204421997, -0.03714510798454285]"
-0.5220029950141907,"[0.5730689764022827, -0.37219488620758057, -0.9593253135681152, -0.8352693319320679, -0.8237236142158508, 0.7516158819198608, -0.06049282103776932, 0.7406492233276367, -0.6394601464271545]"
-0.5921032428741455,"[0.34357914328575134, 0.0829591378569603, -0.903900682926178, -0.7336168885231018, -0.7945476174354553, 0.8380635380744934, -0.767971932888031, -0.6251811981201172, -0.12873128056526184]"
-0.1247948482632637,"[-0.4074088931083679, -0.667343020439148, -0.7715053558349609, -0.8826907873153687, -0.798362135887146, 0.8457462787628174, -0.2862735092639923, 0.9351105690002441, -0.705502450466156]"
-0.27159392833709717,"[0.7193339467048645, -0.6542613506317139, -0.84795081615448, -0.852143406867981, -0.7672749161720276, 0.5005385875701904, 0.8970174789428711, 0.4137992262840271, -0.3118104636669159]"
-0.40041109919548035,"[0.7582960724830627, -0.6973630785942078, 0.0014937618980184197, -0.9616043567657471, -0.7109612822532654, 0.6846951842308044, -0.3816148340702057, 0.7265270948410034, -0.3890005350112915]"
-0.6428719758987427,"[0.6979329586029053, -0.7702220678329468, -0.2858200967311859, -0.6065872311592102, -0.7290353178977966, 0.6900597810745239, 0.8285050392150879, 0.8434298634529114, -0.6153279542922974]"
