x_note,TU,Va,Ve,true_label,pred_label
"SepalLengthCm = 4.4, SepalWidthCm = 2.9, PetalLengthCm = 1.4, PetalWidthCm = 0.2",0.04113,0.16102046803710626,-0.11989046803710626,0,0
"SepalLengthCm = 6.0, SepalWidthCm = 3.0, PetalLengthCm = 4.8, PetalWidthCm = 1.8",1.00615,1.0001078873258167,0.00604211267418342,2,1
"SepalLengthCm = 6.3, SepalWidthCm = 2.5, PetalLengthCm = 4.9, PetalWidthCm = 1.5",0.30856,0.3148252820069234,-0.0062652820069233894,1,1
"SepalLengthCm = 6.5, SepalWidthCm = 3.0, PetalLengthCm = 5.5, PetalWidthCm = 1.8",0.72081,0.6394687637606595,0.08134123623934042,2,2
"SepalLengthCm = 5.0, SepalWidthCm = 3.0, PetalLengthCm = 1.6, PetalWidthCm = 0.2",0.0749,0.22835108079306776,-0.15345108079306777,0,0
"SepalLengthCm = 5.5, SepalWidthCm = 2.4, PetalLengthCm = 3.8, PetalWidthCm = 1.1",0.2103,0.2918835315901677,-0.08158353159016773,1,1
"SepalLengthCm = 5.1, SepalWidthCm = 3.3, PetalLengthCm = 1.7, PetalWidthCm = 0.5",0.08792,0.35547339313471604,-0.26755339313471604,0,0
"SepalLengthCm = 5.7, SepalWidthCm = 3.8, PetalLengthCm = 1.7, PetalWidthCm = 0.3",0.11551,0.2925211952753427,-0.1770111952753427,0,0
"SepalLengthCm = 5.9, SepalWidthCm = 3.0, PetalLengthCm = 5.1, PetalWidthCm = 1.8",0.82278,0.9010605105370577,-0.07828051053705776,2,2
"SepalLengthCm = 5.0, SepalWidthCm = 3.6, PetalLengthCm = 1.4, PetalWidthCm = 0.2",0.05691,0.20673339797555268,-0.14982339797555266,0,0
"SepalLengthCm = 5.8, SepalWidthCm = 4.0, PetalLengthCm = 1.2, PetalWidthCm = 0.2",0.13652,0.3257307743726465,-0.18921077437264652,0,0
"SepalLengthCm = 6.3, SepalWidthCm = 2.9, PetalLengthCm = 5.6, PetalWidthCm = 1.8",0.65274,0.6845889931263976,-0.03184899312639766,2,2
"SepalLengthCm = 5.7, SepalWidthCm = 2.6, PetalLengthCm = 3.5, PetalWidthCm = 1.0",0.36075,0.5005745950519587,-0.13982459505195866,1,1
"SepalLengthCm = 6.7, SepalWidthCm = 3.1, PetalLengthCm = 4.7, PetalWidthCm = 1.5",0.90417,0.9294558001000319,-0.025285800100031897,1,1
"SepalLengthCm = 7.7, SepalWidthCm = 3.8, PetalLengthCm = 6.7, PetalWidthCm = 2.2",0.10717,0.11434627267908444,-0.007176272679084439,2,2
"SepalLengthCm = 5.4, SepalWidthCm = 3.9, PetalLengthCm = 1.3, PetalWidthCm = 0.4",0.07752,0.3036262395168029,-0.2261062395168029,0,0
"SepalLengthCm = 4.8, SepalWidthCm = 3.0, PetalLengthCm = 1.4, PetalWidthCm = 0.3",0.05768,0.20609967863200765,-0.14841967863200764,0,0
"SepalLengthCm = 6.8, SepalWidthCm = 2.8, PetalLengthCm = 4.8, PetalWidthCm = 1.4",0.39883,0.5062422563479699,-0.10741225634796991,1,1
"SepalLengthCm = 5.1, SepalWidthCm = 3.7, PetalLengthCm = 1.5, PetalWidthCm = 0.4",0.0862,0.2821309895957671,-0.1959309895957671,0,0
"SepalLengthCm = 6.1, SepalWidthCm = 3.0, PetalLengthCm = 4.9, PetalWidthCm = 1.8",1.02618,0.9841857309221798,0.041994269077820334,2,1
"SepalLengthCm = 5.5, SepalWidthCm = 2.6, PetalLengthCm = 4.4, PetalWidthCm = 1.2",0.18558,0.2048633144799855,-0.01928331447998549,1,1
"SepalLengthCm = 5.9, SepalWidthCm = 3.0, PetalLengthCm = 4.2, PetalWidthCm = 1.5",0.19418,0.3017188922633777,-0.10753889226337773,1,1
"SepalLengthCm = 5.7, SepalWidthCm = 4.4, PetalLengthCm = 1.5, PetalWidthCm = 0.4",0.22375,0.5278523837655836,-0.30410238376558363,0,0
"SepalLengthCm = 7.3, SepalWidthCm = 2.9, PetalLengthCm = 6.3, PetalWidthCm = 1.8",0.18867,0.27679714582270626,-0.08812714582270625,2,2
"SepalLengthCm = 6.3, SepalWidthCm = 2.5, PetalLengthCm = 5.0, PetalWidthCm = 1.9",0.63765,0.8902335121609428,-0.25258351216094277,2,2
"SepalLengthCm = 5.8, SepalWidthCm = 2.8, PetalLengthCm = 5.1, PetalWidthCm = 2.4",0.49106,0.5687962848200343,-0.07773628482003431,2,2
"SepalLengthCm = 7.2, SepalWidthCm = 3.0, PetalLengthCm = 5.8, PetalWidthCm = 1.6",0.70512,0.7477037700829088,-0.04258377008290881,2,2
"SepalLengthCm = 6.4, SepalWidthCm = 3.2, PetalLengthCm = 5.3, PetalWidthCm = 2.3",0.29055,0.3731920163640228,-0.08264201636402285,2,2
"SepalLengthCm = 6.3, SepalWidthCm = 2.8, PetalLengthCm = 5.1, PetalWidthCm = 1.5",0.97954,0.7972897716500087,0.18225022834999127,2,1
"SepalLengthCm = 4.5, SepalWidthCm = 2.3, PetalLengthCm = 1.3, PetalWidthCm = 0.3",0.02746,0.1384680577895941,-0.11100805778959409,0,0
"SepalLengthCm = 6.8, SepalWidthCm = 3.2, PetalLengthCm = 5.9, PetalWidthCm = 2.3",0.19583,0.23729838817037047,-0.04146838817037046,2,2
"SepalLengthCm = 6.6, SepalWidthCm = 3.0, PetalLengthCm = 4.4, PetalWidthCm = 1.4",0.37643,0.5675825342818013,-0.1911525342818013,1,1
"SepalLengthCm = 5.5, SepalWidthCm = 2.4, PetalLengthCm = 3.7, PetalWidthCm = 1.0",0.20589,0.2766663384200668,-0.07077633842006684,1,1
"SepalLengthCm = 7.6, SepalWidthCm = 3.0, PetalLengthCm = 6.6, PetalWidthCm = 2.1",0.13104,0.14553991028776178,-0.014499910287761791,2,2
"SepalLengthCm = 5.0, SepalWidthCm = 3.2, PetalLengthCm = 1.2, PetalWidthCm = 0.2",0.05426,0.17826079275044104,-0.12400079275044104,0,0
"SepalLengthCm = 5.8, SepalWidthCm = 2.7, PetalLengthCm = 5.1, PetalWidthCm = 1.9",0.65577,0.8118400199736794,-0.15607001997367942,2,2
"SepalLengthCm = 6.2, SepalWidthCm = 2.9, PetalLengthCm = 4.3, PetalWidthCm = 1.3",0.19348,0.24931949345298668,-0.055839493452986666,1,1
"SepalLengthCm = 5.8, SepalWidthCm = 2.6, PetalLengthCm = 4.0, PetalWidthCm = 1.2",0.13999,0.19742978950786363,-0.05743978950786363,1,1
"SepalLengthCm = 6.4, SepalWidthCm = 3.2, PetalLengthCm = 4.5, PetalWidthCm = 1.5",0.37042,0.5252879078364316,-0.15486790783643162,1,1
"SepalLengthCm = 5.2, SepalWidthCm = 2.7, PetalLengthCm = 3.9, PetalWidthCm = 1.4",0.2628,0.3516273218650357,-0.08882732186503572,1,1
"SepalLengthCm = 6.7, SepalWidthCm = 3.0, PetalLengthCm = 5.0, PetalWidthCm = 1.7",0.99116,0.9943847603777128,-0.0032247603777127987,1,2
"SepalLengthCm = 5.2, SepalWidthCm = 3.4, PetalLengthCm = 1.4, PetalWidthCm = 0.2",0.04973,0.1830818728767569,-0.1333518728767569,0,0
"SepalLengthCm = 6.5, SepalWidthCm = 3.2, PetalLengthCm = 5.1, PetalWidthCm = 2.0",0.49721,0.5535283845362031,-0.05631838453620314,2,2
"SepalLengthCm = 5.7, SepalWidthCm = 2.8, PetalLengthCm = 4.1, PetalWidthCm = 1.3",0.23088,0.3482852892414093,-0.11740528924140928,1,1
"SepalLengthCm = 5.4, SepalWidthCm = 3.9, PetalLengthCm = 1.7, PetalWidthCm = 0.4",0.09734,0.3482517553144206,-0.2509117553144206,0,0
"SepalLengthCm = 6.7, SepalWidthCm = 3.0, PetalLengthCm = 5.2, PetalWidthCm = 2.3",0.30929,0.31684828502747336,-0.007558285027473355,2,2
"SepalLengthCm = 6.8, SepalWidthCm = 3.0, PetalLengthCm = 5.5, PetalWidthCm = 2.1",0.35128,0.4233138197850205,-0.07203381978502049,2,2
"SepalLengthCm = 5.0, SepalWidthCm = 3.4, PetalLengthCm = 1.6, PetalWidthCm = 0.4",0.07429,0.2807419656387343,-0.20645196563873433,0,0
"SepalLengthCm = 6.1, SepalWidthCm = 3.0, PetalLengthCm = 4.6, PetalWidthCm = 1.4",0.23281,0.42354294316742325,-0.19073294316742326,1,1
"SepalLengthCm = 5.5, SepalWidthCm = 4.2, PetalLengthCm = 1.4, PetalWidthCm = 0.2",0.10298,0.2808810826195752,-0.17790108261957516,0,0
"SepalLengthCm = 6.9, SepalWidthCm = 3.1, PetalLengthCm = 5.4, PetalWidthCm = 2.1",0.32539,0.35177862135153753,-0.026388621351537522,2,2
"SepalLengthCm = 5.9, SepalWidthCm = 3.2, PetalLengthCm = 4.8, PetalWidthCm = 1.8",1.01262,1.0219148897650117,-0.009294889765011582,1,1
"SepalLengthCm = 7.7, SepalWidthCm = 3.0, PetalLengthCm = 6.1, PetalWidthCm = 2.3",0.13281,0.1391785838625706,-0.0063685838625705815,2,2
"SepalLengthCm = 6.3, SepalWidthCm = 2.3, PetalLengthCm = 4.4, PetalWidthCm = 1.3",0.19896,0.2479336539885892,-0.04897365398858919,1,1
"SepalLengthCm = 5.4, SepalWidthCm = 3.4, PetalLengthCm = 1.5, PetalWidthCm = 0.4",0.05931,0.26878521661123816,-0.20947521661123816,0,0
"SepalLengthCm = 5.6, SepalWidthCm = 2.9, PetalLengthCm = 3.6, PetalWidthCm = 1.3",0.33568,0.5060985659132715,-0.17041856591327154,1,1
"SepalLengthCm = 7.4, SepalWidthCm = 2.8, PetalLengthCm = 6.1, PetalWidthCm = 1.9",0.15198,0.18830491828909024,-0.036324918289090236,2,2
"SepalLengthCm = 6.1, SepalWidthCm = 2.8, PetalLengthCm = 4.0, PetalWidthCm = 1.3",0.28691,0.571734606031814,-0.28482460603181403,1,1
"SepalLengthCm = 6.5, SepalWidthCm = 3.0, PetalLengthCm = 5.8, PetalWidthCm = 2.2",0.30654,0.25757865019322107,0.04896134980677891,2,2
"SepalLengthCm = 6.1, SepalWidthCm = 2.9, PetalLengthCm = 4.7, PetalWidthCm = 1.4",0.21861,0.3577631606236493,-0.13915316062364932,1,1
"SepalLengthCm = 4.8, SepalWidthCm = 3.4, PetalLengthCm = 1.9, PetalWidthCm = 0.2",0.06667,0.25576730821143145,-0.18909730821143145,0,0
"SepalLengthCm = 6.9, SepalWidthCm = 3.1, PetalLengthCm = 5.1, PetalWidthCm = 2.3",0.31259,0.2909090078585797,0.021680992141420274,2,2
"SepalLengthCm = 6.7, SepalWidthCm = 3.1, PetalLengthCm = 4.4, PetalWidthCm = 1.4",0.87184,0.986583910167161,-0.11474391016716101,1,1
"SepalLengthCm = 4.9, SepalWidthCm = 3.0, PetalLengthCm = 1.4, PetalWidthCm = 0.2",0.04226,0.17582930704346825,-0.13356930704346826,0,0
"SepalLengthCm = 6.3, SepalWidthCm = 3.3, PetalLengthCm = 4.7, PetalWidthCm = 1.6",0.43706,0.5099817786115287,-0.07292177861152871,1,1
"SepalLengthCm = 4.8, SepalWidthCm = 3.4, PetalLengthCm = 1.6, PetalWidthCm = 0.2",0.05801,0.22348492357699415,-0.16547492357699414,0,0
"SepalLengthCm = 5.1, SepalWidthCm = 3.8, PetalLengthCm = 1.9, PetalWidthCm = 0.4",0.12836,0.33427266063180355,-0.20591266063180355,0,0
"SepalLengthCm = 5.6, SepalWidthCm = 3.0, PetalLengthCm = 4.1, PetalWidthCm = 1.3",0.24227,0.37077712500726856,-0.12850712500726855,1,1
"SepalLengthCm = 5.0, SepalWidthCm = 2.0, PetalLengthCm = 3.5, PetalWidthCm = 1.0",0.27077,0.5129750428525868,-0.24220504285258676,1,1
"SepalLengthCm = 7.0, SepalWidthCm = 3.2, PetalLengthCm = 4.7, PetalWidthCm = 1.4",0.90428,1.079102179438194,-0.17482217943819411,1,1
"SepalLengthCm = 6.0, SepalWidthCm = 2.2, PetalLengthCm = 4.0, PetalWidthCm = 1.0",0.28477,0.5727525412295996,-0.2879825412295996,1,1
"SepalLengthCm = 5.6, SepalWidthCm = 2.8, PetalLengthCm = 4.9, PetalWidthCm = 2.0",0.97157,0.9470607777903053,0.02450922220969476,2,2
"SepalLengthCm = 4.9, SepalWidthCm = 3.1, PetalLengthCm = 1.5, PetalWidthCm = 0.1",0.0368,0.16527935827090026,-0.12847935827090026,0,0
"SepalLengthCm = 4.4, SepalWidthCm = 3.2, PetalLengthCm = 1.3, PetalWidthCm = 0.2",0.04296,0.17827491386824784,-0.13531491386824784,0,0
"SepalLengthCm = 5.1, SepalWidthCm = 3.8, PetalLengthCm = 1.5, PetalWidthCm = 0.3",0.06647,0.2518992763481494,-0.1854292763481494,0,0
"SepalLengthCm = 6.7, SepalWidthCm = 3.3, PetalLengthCm = 5.7, PetalWidthCm = 2.1",0.29201,0.2757400738860193,0.016269926113980704,2,2
"SepalLengthCm = 4.9, SepalWidthCm = 3.1, PetalLengthCm = 1.5, PetalWidthCm = 0.1",0.03885,0.1628724929910985,-0.12402249299109849,0,0
"SepalLengthCm = 4.8, SepalWidthCm = 3.1, PetalLengthCm = 1.6, PetalWidthCm = 0.2",0.05178,0.1990160772581259,-0.1472360772581259,0,0
"SepalLengthCm = 5.3, SepalWidthCm = 3.7, PetalLengthCm = 1.5, PetalWidthCm = 0.2",0.07178,0.23821715222114492,-0.1664371522211449,0,0
"SepalLengthCm = 5.8, SepalWidthCm = 2.7, PetalLengthCm = 3.9, PetalWidthCm = 1.2",0.31074,0.43701080512571105,-0.12627080512571104,1,1
"SepalLengthCm = 6.3, SepalWidthCm = 3.3, PetalLengthCm = 6.0, PetalWidthCm = 2.5",0.13345,0.15088749815914038,-0.017437498159140363,2,2
"SepalLengthCm = 6.4, SepalWidthCm = 2.8, PetalLengthCm = 5.6, PetalWidthCm = 2.2",0.50557,0.5286401440430482,-0.02307014404304819,2,2
"SepalLengthCm = 7.7, SepalWidthCm = 2.8, PetalLengthCm = 6.7, PetalWidthCm = 2.0",0.13733,0.16126222340657478,-0.023932223406574776,2,2
"SepalLengthCm = 5.5, SepalWidthCm = 2.5, PetalLengthCm = 4.0, PetalWidthCm = 1.3",0.16544,0.2189417141545327,-0.0535017141545327,1,1
"SepalLengthCm = 4.4, SepalWidthCm = 3.0, PetalLengthCm = 1.3, PetalWidthCm = 0.2",0.04447,0.1770276978951812,-0.13255769789518118,0,0
"SepalLengthCm = 7.7, SepalWidthCm = 2.6, PetalLengthCm = 6.9, PetalWidthCm = 2.3",0.11999,0.14873500082046606,-0.028745000820466063,2,2
"SepalLengthCm = 5.0, SepalWidthCm = 3.5, PetalLengthCm = 1.6, PetalWidthCm = 0.6",0.25079,0.49054089003490753,-0.23975089003490752,0,0
"SepalLengthCm = 4.6, SepalWidthCm = 3.1, PetalLengthCm = 1.5, PetalWidthCm = 0.2",0.03937,0.16955672071145075,-0.13018672071145077,0,0
"SepalLengthCm = 7.9, SepalWidthCm = 3.8, PetalLengthCm = 6.4, PetalWidthCm = 2.0",0.13619,0.15495482045490014,-0.018764820454900133,2,2
"SepalLengthCm = 6.4, SepalWidthCm = 2.8, PetalLengthCm = 5.6, PetalWidthCm = 2.1",0.53518,0.5206902832349055,0.014489716765094474,2,2
"SepalLengthCm = 6.9, SepalWidthCm = 3.1, PetalLengthCm = 4.9, PetalWidthCm = 1.5",0.88706,0.8993677022032023,-0.01230770220320232,1,1
"SepalLengthCm = 5.4, SepalWidthCm = 3.4, PetalLengthCm = 1.7, PetalWidthCm = 0.2",0.06603,0.21721216610548866,-0.15118216610548865,0,0
"SepalLengthCm = 5.2, SepalWidthCm = 3.5, PetalLengthCm = 1.5, PetalWidthCm = 0.2",0.06711,0.22568244900147347,-0.15857244900147346,0,0
"SepalLengthCm = 6.3, SepalWidthCm = 3.4, PetalLengthCm = 5.6, PetalWidthCm = 2.4",0.27745,0.29048477943650325,-0.013034779436503274,2,2
"SepalLengthCm = 4.7, SepalWidthCm = 3.2, PetalLengthCm = 1.6, PetalWidthCm = 0.2",0.05236,0.19076270728320208,-0.1384027072832021,0,0
"SepalLengthCm = 4.8, SepalWidthCm = 3.0, PetalLengthCm = 1.4, PetalWidthCm = 0.1",0.044,0.1561930265672096,-0.1121930265672096,0,0
"SepalLengthCm = 5.5, SepalWidthCm = 2.3, PetalLengthCm = 4.0, PetalWidthCm = 1.3",0.15072,0.20382367214172872,-0.05310367214172873,1,1
"SepalLengthCm = 4.6, SepalWidthCm = 3.6, PetalLengthCm = 1.0, PetalWidthCm = 0.2",0.05857,0.19610059634809107,-0.13753059634809106,0,0
"SepalLengthCm = 5.4, SepalWidthCm = 3.7, PetalLengthCm = 1.5, PetalWidthCm = 0.2",0.07388,0.2441987192270475,-0.1703187192270475,0,0
"SepalLengthCm = 4.6, SepalWidthCm = 3.4, PetalLengthCm = 1.4, PetalWidthCm = 0.3",0.03791,0.1701361880190045,-0.1322261880190045,0,0
"SepalLengthCm = 5.8, SepalWidthCm = 2.7, PetalLengthCm = 5.1, PetalWidthCm = 1.9",0.66565,0.8628017012500211,-0.19715170125002113,2,2
"SepalLengthCm = 6.1, SepalWidthCm = 2.6, PetalLengthCm = 5.6, PetalWidthCm = 1.4",0.96064,0.9281533914303408,0.03248660856965924,2,2
"SepalLengthCm = 6.5, SepalWidthCm = 2.8, PetalLengthCm = 4.6, PetalWidthCm = 1.5",0.30177,0.36234047333019487,-0.060570473330194885,1,1
"SepalLengthCm = 4.3, SepalWidthCm = 3.0, PetalLengthCm = 1.1, PetalWidthCm = 0.1",0.03363,0.13590036551631723,-0.10227036551631724,0,0
"SepalLengthCm = 5.6, SepalWidthCm = 2.5, PetalLengthCm = 3.9, PetalWidthCm = 1.1",0.31198,0.44303942792208983,-0.13105942792208986,1,1
"SepalLengthCm = 6.6, SepalWidthCm = 2.9, PetalLengthCm = 4.6, PetalWidthCm = 1.3",0.26808,0.3870232816474632,-0.1189432816474632,1,1
"SepalLengthCm = 6.7, SepalWidthCm = 2.5, PetalLengthCm = 5.8, PetalWidthCm = 1.8",0.63134,0.6986801704348939,-0.06734017043489393,2,2
"SepalLengthCm = 6.4, SepalWidthCm = 2.9, PetalLengthCm = 4.3, PetalWidthCm = 1.3",0.28447,0.41408241686996794,-0.12961241686996794,1,1
"SepalLengthCm = 5.6, SepalWidthCm = 2.7, PetalLengthCm = 4.2, PetalWidthCm = 1.3",0.21146,0.30055050165522235,-0.08909050165522234,1,1
