b0,b1
0.4140203595161438,"[-0.34176284074783325, -0.7977845668792725, -0.6304810643196106, -0.34627336263656616, -0.5558211803436279, 0.0820642039179802, -0.7413055896759033, -0.8094464540481567, -0.7816003561019897]"
0.2832947075366974,"[0.6964504718780518, -0.8676764965057373, -0.10352261364459991, -0.2086346596479416, -0.8045586943626404, -0.381618857383728, -0.8115798234939575, -0.9327065944671631, -0.8048598170280457]"
0.7641667723655701,"[-0.9927091598510742, -0.8211473822593689, -0.995660662651062, -0.811334490776062, -0.788611114025116, 0.7985132336616516, -0.5006852746009827, -0.8170257806777954, -0.7962130904197693]"
0.4807787835597992,"[-0.027814827859401703, -0.7500580549240112, -0.9906673431396484, -0.4277217388153076, -0.7320569157600403, 0.6034396886825562, -0.4401718080043793, -0.7688748240470886, -0.7780584692955017]"
0.16834771633148193,"[-0.19663310050964355, -0.8252000212669373, -0.9562530517578125, -0.6307473182678223, -0.6928921937942505, 0.7113499045372009, -0.45275917649269104, -0.9498162865638733, -0.7863479852676392]"
0.26579713821411133,"[-0.10282932966947556, -0.8649479746818542, -0.9662107825279236, -0.3428873121738434, -0.7553300261497498, 0.6979863047599792, 0.5297775864601135, -0.9006399512290955, -0.7853235602378845]"
0.6614359617233276,"[-0.5864419937133789, -0.8392359614372253, -1.138222098350525, -0.5029553771018982, -0.77288419008255, 0.8762914538383484, -0.5855703353881836, -0.9177353382110596, -0.7891513109207153]"
0.3773080110549927,"[-0.2767793536186218, -0.7797343134880066, -0.9641108512878418, -0.476572185754776, -0.4593622386455536, 0.5189605951309204, -0.7075780034065247, -0.7949769496917725, -0.740851104259491]"
0.4907035529613495,"[0.2722395658493042, -0.849615216255188, -0.9375709295272827, -0.7872704267501831, -0.7909311652183533, 0.1409616470336914, -0.6676788330078125, -0.9098732471466064, -0.8083507418632507]"
0.6343181729316711,"[-0.09234726428985596, -0.8377912044525146, -0.7245408296585083, -0.8829461932182312, -0.8086767792701721, 0.6936104893684387, -0.8872331380844116, -0.7521483898162842, -0.8260439038276672]"
0.4748615324497223,"[0.7830283641815186, -0.8528658151626587, -1.0246081352233887, -0.8881454467773438, -0.825169026851654, 0.36335235834121704, -0.9001103043556213, -0.8024517893791199, -0.8250181674957275]"
0.3772594630718231,"[0.10353167355060577, -0.8512063026428223, -1.0387904644012451, -0.8800605535507202, -0.7734302878379822, 0.6805304288864136, -0.8885791897773743, -0.3748890161514282, -0.8090063333511353]"
0.6632657051086426,"[-0.5307040214538574, -0.8717400431632996, -1.003364086151123, -0.8657764196395874, -0.8126786947250366, 0.7987077832221985, -0.893681526184082, -0.48693835735321045, -0.8314590454101562]"
0.7093103528022766,"[-0.42978620529174805, -0.8526667952537537, -0.4756183326244354, -0.8363361954689026, -0.8778692483901978, 0.6427275538444519, -0.813923716545105, 0.6506567597389221, -0.8523282408714294]"
0.9411768913269043,"[-0.708753228187561, -0.8607911467552185, -0.7672727704048157, -0.45799338817596436, -0.8208632469177246, 0.6650298833847046, -0.6874982118606567, -0.5030942559242249, -0.8126777410507202]"
0.8892061114311218,"[-0.4639875292778015, -0.830003023147583, -0.8427023887634277, -0.7587747573852539, -0.8611243963241577, 0.756374180316925, -0.762298047542572, 0.36515119671821594, -0.8486764430999756]"
0.45806384086608887,"[0.42777323722839355, -0.8973979353904724, 0.1890997737646103, -0.8255318999290466, -0.7524867057800293, -0.15449757874011993, -0.36704257130622864, 0.5272648930549622, 0.39137259125709534]"
0.6072360873222351,"[-0.18089984357357025, -0.8092325329780579, -0.740278959274292, -0.7578061819076538, -0.787604033946991, 0.7310136556625366, -0.6404156684875488, 0.7596410512924194, -0.7887383103370667]"
0.3664902448654175,"[0.4064938426017761, -0.8254388570785522, 0.3774077594280243, -0.892033040523529, -0.8674639463424683, 0.019524812698364258, -0.24259164929389954, 0.6457449793815613, -0.8365785479545593]"
0.19468262791633606,"[0.19325806200504303, -0.8871515393257141, -0.41844573616981506, -0.8720414042472839, -0.6787534356117249, 0.5988298654556274, -0.8260883092880249, 0.35624468326568604, 0.47860753536224365]"
0.47975289821624756,"[0.5414153933525085, -0.8400408029556274, -0.21848620474338531, -0.7008436322212219, -0.8070732951164246, -0.5057162046432495, -0.5044435858726501, 0.46307140588760376, -0.7981018424034119]"
0.11586622893810272,"[-0.7858623266220093, -0.8543225526809692, 0.6555579900741577, -0.5500799417495728, -0.821459174156189, 0.1859128475189209, -0.6562380194664001, 0.6773064136505127, -0.7965184450149536]"
0.6935654282569885,"[0.7601191401481628, -0.8595922589302063, -0.8598495125770569, -0.792677104473114, -0.862069845199585, -0.07465812563896179, -0.7769705057144165, 0.6623969674110413, -0.8277059197425842]"
0.11438161879777908,"[0.7234566807746887, -0.7884686589241028, -1.0019123554229736, -0.7518025040626526, -0.8129683136940002, 0.3059384226799011, -0.6218011379241943, -0.26501309871673584, -0.784307062625885]"
0.6597625017166138,"[0.28872472047805786, -0.8688747882843018, -0.606495201587677, -0.7544582486152649, -0.8306550979614258, 0.6859751343727112, -0.4732774794101715, 0.7583799958229065, -0.8289510011672974]"
0.6922345757484436,"[0.021502982825040817, -0.8732620477676392, -0.7258857488632202, -0.8389286994934082, -0.788766622543335, 0.718364953994751, -0.16072657704353333, 0.8083370327949524, -0.8210184574127197]"
0.3712557852268219,"[0.10767623037099838, -0.8451621532440186, -0.8593361973762512, -0.8565106391906738, -0.8001511096954346, 0.46190154552459717, -0.7988101243972778, 0.593994677066803, -0.7866273522377014]"
0.7996398210525513,"[-0.049345675855875015, -0.8714433312416077, -0.8870104551315308, -0.7467144131660461, -0.805577278137207, 0.38546738028526306, -0.8503783941268921, 0.3221164345741272, -0.837171196937561]"
0.31153035163879395,"[0.2704503834247589, -0.8324674367904663, -0.7553859949111938, -0.8975574970245361, -0.7474602460861206, 0.7126345038414001, -0.13042648136615753, 0.8887476921081543, -0.7756213545799255]"
0.43599218130111694,"[-0.0685148611664772, -0.820080041885376, -0.7047022581100464, -0.9148241281509399, -0.7027094960212708, 0.7568836212158203, -0.17750191688537598, 0.9089637994766235, -0.6719874143600464]"
-0.1306029111146927,"[0.7494902014732361, -0.8242829442024231, -1.0336730480194092, -0.8429000973701477, -0.7709096670150757, 0.759818434715271, -0.7955077886581421, -0.44987398386001587, -0.7808489203453064]"
0.45577821135520935,"[-0.01529444009065628, -0.826703667640686, -1.0175548791885376, -0.780264139175415, -0.737880289554596, 0.7784358263015747, -0.465280145406723, 1.0710972547531128, -0.7359411716461182]"
