b0,b1
0.27199241518974304,"[-0.15505991876125336, -0.9187067747116089, -0.026338690891861916, -0.9218267798423767, -0.8850452899932861]"
1.0304419994354248,"[-0.8651183843612671, -0.9123717546463013, -0.42400291562080383, -0.7965531945228577, -0.8874252438545227]"
0.276357501745224,"[-0.1588343232870102, -0.9212241172790527, -0.025359004735946655, -0.917400598526001, -0.8928337693214417]"
0.9589581489562988,"[-0.8808808922767639, -0.9059333205223083, -0.6558763384819031, -0.3661766052246094, -0.8891186714172363]"
0.13098828494548798,"[0.3934081494808197, -0.717850923538208, -0.8657633066177368, -0.6327142715454102, -0.8917645215988159]"
0.9272898435592651,"[-0.9210470914840698, -0.9167771339416504, -0.15890716016292572, -0.8958088755607605, -0.8290724754333496]"
0.9837605953216553,"[-0.916047215461731, -0.9018681049346924, -0.5032854080200195, -0.9097304940223694, -0.8536394834518433]"
0.6992831826210022,"[-0.8554450869560242, -0.9346543550491333, 0.2306758016347885, -0.8671140074729919, -0.8992647528648376]"
0.39121121168136597,"[-0.5546891689300537, -0.9076057076454163, 0.3544630706310272, -0.8913955092430115, -0.8690750002861023]"
0.39826640486717224,"[-0.8159843683242798, -0.8847917318344116, -0.027813000604510307, -0.9128019213676453, -0.8428536057472229]"
0.5695216059684753,"[0.28993165493011475, -0.9208861589431763, -0.4510956406593323, -0.9205565452575684, -0.8900272846221924]"
0.45828744769096375,"[-0.6215246319770813, -0.9105991125106812, 0.3209790289402008, -0.9054812788963318, -0.8787999749183655]"
0.09667760133743286,"[-0.5428285002708435, -0.9012276530265808, 0.22587592899799347, -0.8921607136726379, -0.8699182868003845]"
0.3134691119194031,"[-1.0527095794677734, -0.9757853150367737, 0.6804537773132324, 0.22723722457885742, 0.4277136027812958]"
0.5066399574279785,"[-0.028271179646253586, -0.9345052242279053, -0.18408486247062683, -0.9263883829116821, -0.8744974732398987]"
0.7292320728302002,"[-0.740011990070343, -0.9073060154914856, 0.05877387151122093, -0.8481276035308838, -0.8919713497161865]"
0.615486741065979,"[-0.7226179242134094, -0.9051188826560974, -0.1278945356607437, -0.7228947877883911, -0.8872108459472656]"
0.9474313855171204,"[-0.566663384437561, -0.8856770992279053, 0.083034448325634, -0.6065516471862793, -0.8986790776252747]"
-0.03418316692113876,"[0.20597456395626068, -0.9549992084503174, 0.5633387565612793, -0.6561557650566101, 0.6311079263687134]"
0.10494496673345566,"[0.711426317691803, -0.886360764503479, 0.006752632092684507, -0.8814356923103333, -0.8905292749404907]"
0.4880868196487427,"[0.2364886999130249, -0.8991643190383911, -0.25622060894966125, -0.8435085415840149, -0.8531438112258911]"
0.8082590103149414,"[-0.5814347863197327, -0.9147252440452576, -0.13672032952308655, -0.8010424375534058, -0.8145614862442017]"
0.18598529696464539,"[-0.40601423382759094, -0.9200507402420044, 0.8140628337860107, -0.011566524393856525, -0.27139705419540405]"
0.3924735188484192,"[-0.3461924195289612, -0.9242844581604004, 0.46277153491973877, 0.747367262840271, -0.38549795746803284]"
0.7312138080596924,"[-0.7933918833732605, -0.8789966702461243, 0.5446920394897461, 0.4253338575363159, -0.9357506632804871]"
0.9506238102912903,"[0.16738072037696838, -0.9095399379730225, -0.34158486127853394, -0.8288353085517883, -0.8720957636833191]"
0.6275317072868347,"[-0.8805224299430847, -0.9364482760429382, 0.5749808549880981, -0.021073006093502045, -0.7134551405906677]"
0.9919541478157043,"[0.26084378361701965, -0.8970840573310852, -0.8509213328361511, -0.928705632686615, -0.862177312374115]"
0.37167322635650635,"[-0.046159982681274414, -0.9044804573059082, 0.13022781908512115, -0.17055484652519226, -0.829450786113739]"
1.1343399286270142,"[-0.16476652026176453, -0.8780270218849182, -0.6794736981391907, -0.8074721097946167, -0.7917131185531616]"
0.21702297031879425,"[-0.17483782768249512, -0.8384857177734375, 0.14301761984825134, -0.19841434061527252, -0.20019561052322388]"
0.5272766947746277,"[-0.9637668132781982, -0.8875210285186768, 0.7880069017410278, -0.7969687581062317, -0.8387863039970398]"
