action,label,regret,note,trial,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
0,1,-0.4,action = 0,15,0.51863,0.46973,0.44481,0.47508,0.48799,0.054405882034941774,0.01414213562373095,0.0,0.028982753492378877,0.0324037034920393,1.6067476406988357,0.752572712474619,0.44481,1.0547350698475775,1.136064069840786
0,0,0.6,action = 0,16,0.57905,0.53055,0.47622,0.51798,0.5245,0.03974921382870358,0.034351128074635334,0.03872983346207417,0.025495097567963924,0.04195235392680606,1.3740342765740716,1.2175725614927067,1.2508166692414835,1.0278819513592785,1.3635470785361212
3,0,0.6,action = 3,17,0.5488,0.53082,0.47508,0.51853,0.53683,0.0,0.0,0.026267851073127395,0.026076809620810597,0.0,0.5488,0.53082,1.000437021462548,1.040066192416212,0.53683
0,0,0.6,action = 0,18,0.51853,0.5,0.44411,0.47508,0.5,0.04732863826479693,0.0363318042491699,0.0,0.02588435821108957,0.02683281572999748,1.4651027652959385,1.2266360849833982,0.44411,0.9927671642217915,1.0366563145999494
0,0,0.6,action = 0,19,0.51868,0.49376,0.44411,0.46279,0.50619,0.05848076606885378,0.031144823004794875,0.0216794833886788,0.02258317958127243,0.0340587727318528,1.6882953213770757,1.1166564600958975,0.877699667773576,0.9144535916254486,1.1873654546370562
2,0,0.6,action = 2,20,0.49376,0.48132,0.45064,0.47508,0.51229,0.01870828693386971,0.0,0.027386127875258306,0.0,0.01816590212458495,0.8679257386773942,0.48132,0.998362557505166,0.47508,0.875608042491699
3,1,-0.4,action = 3,21,0.48756,0.49366,0.42572,0.48132,0.50581,0.02428991560298224,0.024899799195977464,0.015165750888103102,0.045934736311423405,0.01870828693386971,0.9733583120596447,0.9916559839195492,0.729035017762062,1.4000147262284681,0.8799757386773941
0,1,-0.4,action = 0,22,0.51853,0.48752,0.43857,0.48766,0.51244,0.03591656999213594,0.019748417658131498,0.0,0.02683281572999748,0.015811388300841896,1.2368613998427187,0.88248835316263,0.43857,1.0243163145999494,0.8286677660168379
1,1,-0.4,action = 1,23,0.55574,0.51244,0.46307,0.51853,0.53097,0.0,0.03885871845545089,0.0,0.021213203435596427,0.0,0.55574,1.2896143691090178,0.46307,0.9427940687119286,0.53097
2,0,0.6,action = 2,24,0.55505,0.55519,0.47508,0.52449,0.53027,0.0,0.0,0.04847679857416329,0.0,0.0,0.55505,0.55519,1.4446159714832658,0.52449,0.53027
0,1,-0.4,action = 0,25,0.52492,0.52492,0.42572,0.48752,0.50619,0.05300943312279428,0.04571651780264984,0.005477225575051661,0.03209361307176243,0.038987177379235856,1.5851086624558857,1.4392503560529968,0.5352645115010333,1.1293922614352485,1.2859335475847171
3,1,-0.4,action = 3,26,0.579,0.55245,0.42,0.53073,0.54275,0.0,0.024899799195977464,0.0,0.049699094559156706,0.024698178070456937,0.579,1.0504459839195492,0.42,1.5247118911831343,1.0367135614091387
1,1,-0.4,action = 1,27,0.58033,0.57232,0.4444,0.57314,0.549,0.0,0.055677643628300216,0.035355339059327376,0.047010637094172636,0.01788854381999832,0.58033,1.6858728725660042,1.1515067811865474,1.5133527418834527,0.9067708763999665
2,1,-0.4,action = 2,28,0.59221,0.61483,0.46269,0.59708,0.579,0.0,0.0,0.066332495807108,0.0,0.0,0.59221,0.61483,1.78933991614216,0.59708,0.579
2,1,-0.4,action = 2,29,0.57414,0.58525,0.5,0.55574,0.55551,0.0,0.0,0.027568097504180444,0.0,0.0,0.57414,0.58525,1.0513619500836089,0.55574,0.55551
1,0,0.6,action = 1,30,0.53116,0.52497,0.51248,0.53116,0.52492,0.031144823004794875,0.05412947441089743,0.025099800796022267,0.044944410108488465,0.026457513110645904,1.1540564600958976,1.6075594882179485,1.0144760159204453,1.4300482021697691,1.054070262212918
1,0,0.6,action = 1,31,0.51868,0.51863,0.50624,0.53097,0.52478,0.052153619241621194,0.05612486080160912,0.0216794833886788,0.026645825188948456,0.0363318042491699,1.561752384832424,1.6411272160321824,0.939829667773576,1.0638865037789693,1.251416084983398
0,1,-0.4,action = 0,32,0.53735,0.53726,0.51248,0.5436,0.53721,0.023664319132398463,0.0,0.0,0.0,0.0,1.0106363826479692,0.53726,0.51248,0.5436,0.53721
3,0,0.6,action = 3,33,0.55589,0.52492,0.48756,0.52492,0.53721,0.0,0.016431676725154984,0.007071067811865475,0.02588435821108957,0.0,0.55589,0.8535535345030998,0.6289813562373094,1.0426071642217916,0.53721
0,0,0.6,action = 0,34,0.5435,0.51244,0.48752,0.52487,0.51853,0.032710854467592254,0.013038404810405298,0.0,0.027386127875258306,0.031144823004794875,1.197717089351845,0.773208096208106,0.48752,1.072592557505166,1.1414264600958974
0,0,0.6,action = 0,35,0.53116,0.51873,0.50624,0.51248,0.52492,0.023021728866442676,0.013038404810405298,0.007071067811865475,0.01,0.019493588689617928,0.9915945773288535,0.779498096208106,0.6476613562373095,0.71248,0.9147917737923585
1,1,-0.4,action = 1,36,0.52497,0.51248,0.49376,0.51248,0.51873,0.0,0.018973665961010275,0.016431676725154984,0.0,0.011832159566199232,0.52497,0.8919533192202056,0.8223935345030997,0.51248,0.7553731913239847
4,0,0.6,action = 4,37,0.50005,0.53116,0.48132,0.5,0.5,0.023874672772626643,0.0,0.0,0.017320508075688773,0.027928480087537882,0.9775434554525329,0.53116,0.48132,0.8464101615137755,1.0585696017507575
1,0,0.6,action = 1,38,0.51248,0.50619,0.48127,0.48752,0.48752,0.0,0.0170293863659264,0.007071067811865475,0.0031622776601683794,0.01341640786499874,0.51248,0.8467777273185281,0.6226913562373095,0.5507655532033676,0.7558481572999748
0,0,0.6,action = 0,39,0.51248,0.49376,0.4626,0.49376,0.5,0.018973665961010275,0.010954451150103323,0.0,0.014832396974191326,0.01816590212458495,0.8919533192202056,0.7128490230020664,0.4626,0.7904079394838265,0.8633180424916991
0,0,0.6,action = 0,40,0.49376,0.48127,0.46889,0.50624,0.48752,0.02097617696340303,0.0,0.0,0.007745966692414834,0.006324555320336759,0.9132835392680606,0.48127,0.46889,0.6611593338482967,0.6140111064067352
1,0,0.6,action = 1,41,0.51873,0.5,0.48132,0.49376,0.47508,0.0,0.015811388300841896,0.0,0.014832396974191326,0.0,0.51873,0.8162277660168379,0.48132,0.7904079394838265,0.47508
1,0,0.6,action = 1,42,0.5,0.48127,0.49376,0.48752,0.48127,0.01816590212458495,0.02588435821108957,0.0216794833886788,0.006324555320336759,0.019235384061671346,0.8633180424916991,0.9989571642217914,0.927349667773576,0.6140111064067352,0.8659776812334269
0,0,0.6,action = 0,43,0.48132,0.46265,0.46884,0.47503,0.48127,0.0,0.0,0.0,0.0,0.0,0.48132,0.46265,0.46884,0.47503,0.48127
4,0,0.6,action = 4,44,0.47503,0.48756,0.48752,0.5,0.48752,0.016431676725154984,0.03146426544510455,0.025298221281347035,0.03346640106136302,0.046475800154489,0.8036635345030997,1.116845308902091,0.9934844256269406,1.1693280212272603,1.41703600308978
0,0,0.6,action = 0,45,0.46903,0.45059,0.45031,0.46898,0.43305,0.022803508501982758,0.0,0.0,0.010954451150103323,0.0,0.9251001700396552,0.45059,0.45031,0.6880690230020665,0.43305
4,0,0.6,action = 4,46,0.45021,0.44411,0.45021,0.46884,0.44411,0.0372827037646145,0.0,0.0,0.026645825188948456,0.05224940191045252,1.19586407529229,0.44411,0.45021,1.001756503778969,1.4890980382090504
1,0,0.6,action = 1,47,0.42586,0.4566,0.44402,0.4564,0.40761,0.0,0.0,0.0,0.0,0.0,0.42586,0.4566,0.44402,0.4564,0.40761
1,1,-0.4,action = 1,48,0.43792,0.45645,0.44411,0.47508,0.42586,0.010488088481701515,0.03872983346207417,0.03619392214170771,0.033166247903554,0.0,0.6476817696340302,1.2310466692414834,1.1679884428341543,1.13840495807108,0.42586
1,1,-0.4,action = 1,49,0.43792,0.45645,0.45021,0.45645,0.43792,0.0,0.0216794833886788,0.0,0.0,0.0,0.43792,0.890039667773576,0.45021,0.45645,0.43792
2,0,0.6,action = 2,50,0.4626,0.47503,0.46265,0.48127,0.44411,0.019493588689617928,0.024083189157584593,0.02949576240750525,0.02345207879911715,0.025099800796022267,0.8524717737923586,0.9566937831516918,1.0525652481501049,0.950311575982343,0.9461060159204453
4,0,0.6,action = 4,51,0.46884,0.4626,0.44421,0.46879,0.44402,0.03660601043544626,0.014491376746189439,0.030983866769659335,0.020493901531919198,0.05186520991955976,1.200960208708925,0.7524275349237888,1.0638873353931868,0.878668030638384,1.4813241983911953
2,0,0.6,action = 2,52,0.46889,0.46265,0.42572,0.45021,0.40747,0.041593268686170845,0.05059644256269407,0.054405882034941774,0.014491376746189439,0.03130495168499706,1.300755373723417,1.4745788512538813,1.5138376406988354,0.7400375349237888,1.033569033699941
0,0,0.6,action = 0,53,0.4443,0.43792,0.38978,0.44411,0.39574,0.03286335345030997,0.0,0.0,0.0,0.034641016151377546,1.1015670690061994,0.43792,0.38978,0.44411,1.088560323027551
3,0,0.6,action = 3,54,0.41967,0.43806,0.3956,0.45645,0.40151,0.0,0.0,0.0,0.028106938645110394,0.021213203435596427,0.41967,0.43806,0.3956,1.0185887729022078,0.8257740687119286
3,0,0.6,action = 3,55,0.42577,0.44402,0.39627,0.43792,0.39003,0.0,0.0,0.0,0.005477225575051661,0.0,0.42577,0.44402,0.39627,0.5474645115010333,0.39003
2,1,-0.4,action = 2,56,0.43173,0.45021,0.40761,0.41343,0.39556,0.0,0.030331501776206204,0.037013511046643494,0.0,0.0,0.43173,1.056840035524124,1.1478802209328698,0.41343,0.39556
4,1,-0.4,action = 4,57,0.44411,0.45021,0.43182,0.42563,0.41953,0.027202941017470887,0.0,0.0,0.0,0.05513619500836089,0.9881688203494178,0.45021,0.43182,0.42563,1.5222539001672177
0,0,0.6,action = 0,58,0.45073,0.4564,0.44402,0.43792,0.43182,0.03521363372331802,0.0,0.0,0.0,0.0,1.1550026744663604,0.4564,0.44402,0.43792,0.43182
2,0,0.6,action = 2,59,0.43806,0.45021,0.43801,0.45035,0.41953,0.033763886032268264,0.0,0.034641016151377546,0.02683281572999748,0.0,1.1133377206453652,0.45021,1.130830323027551,0.9870063145999495,0.41953
0,0,0.6,action = 0,60,0.43182,0.45021,0.41343,0.4505,0.44411,0.06534523701081817,0.022360679774997897,0.0,0.034785054261852175,0.05639148871948674,1.7387247402163633,0.8974235954999579,0.41343,1.1462010852370437,1.5719397743897348
2,0,0.6,action = 2,61,0.3956,0.43782,0.41967,0.43782,0.40747,0.0,0.03,0.04636809247747852,0.0291547594742265,0.0,0.3956,1.03782,1.3470318495495706,1.0209151894845299,0.40747
3,0,0.6,action = 3,62,0.39081,0.41953,0.39574,0.42572,0.38964,0.0,0.0,0.0,0.0,0.0,0.39081,0.41953,0.39574,0.42572,0.38964
3,0,0.6,action = 3,63,0.41452,0.43173,0.40789,0.43792,0.40779,0.042190046219457975,0.0,0.0,0.04516635916254486,0.0,1.2583209243891595,0.43173,0.40789,1.3412471832508972,0.40779
0,1,-0.4,action = 0,64,0.41953,0.44411,0.40151,0.41357,0.41357,0.03301514803843836,0.010488088481701515,0.0,0.0,0.02932575659723036,1.0798329607687671,0.6538717696340304,0.40151,0.41357,1.0000851319446071
2,0,0.6,action = 2,65,0.43196,0.45021,0.41967,0.41357,0.41367,0.02,0.04669047011971501,0.08117881497040962,0.044497190922573975,0.05621387729022079,0.83196,1.3840194023943,2.0432462994081924,1.3035138184514796,1.5379475458044156
0,1,-0.4,action = 0,66,0.42572,0.41953,0.37233,0.39542,0.40169,0.0,0.0,0.0,0.0,0.0,0.42572,0.41953,0.37233,0.39542,0.40169
1,0,0.6,action = 1,67,0.44411,0.46269,0.38946,0.43173,0.42577,0.05431390245600108,0.07211102550927978,0.0,0.05486346689738081,0.062048368229954284,1.5303880491200217,1.9049105101855957,0.38946,1.528999337947616,1.6667373645990857
0,0,0.6,action = 0,68,0.40835,0.40833,0.39081,0.39714,0.40443,0.0,0.0,0.0,0.0,0.0,0.40835,0.40833,0.39081,0.39714,0.40443
2,1,-0.4,action = 2,69,0.4261,0.45035,0.40929,0.40232,0.40833,0.05338539126015656,0.0658027355054484,0.07648529270389177,0.05291502622129181,0.06426507605223851,1.493807825203131,1.7664047101089682,1.9389958540778354,1.4606205244258361,1.6936315210447703
0,1,-0.4,action = 0,70,0.4199,0.41357,0.39574,0.37883,0.39627,0.0,0.0,0.0,0.0,0.0,0.4199,0.41357,0.39574,0.37883,0.39627
2,0,0.6,action = 2,71,0.44426,0.43182,0.42563,0.40169,0.43196,0.03619392214170771,0.0,0.055677643628300216,0.0,0.039370039370059055,1.1681384428341541,0.43182,1.5391828725660042,0.40169,1.2193607874011811
0,1,-0.4,action = 0,72,0.43801,0.41967,0.39542,0.40223,0.41967,0.0,0.0,0.0,0.0,0.0,0.43801,0.41967,0.39542,0.40223,0.41967
3,0,0.6,action = 3,73,0.45645,0.4626,0.41953,0.43792,0.43196,0.04012480529547776,0.06356099432828281,0.058309518948453,0.07422937423958254,0.039370039370059055,1.2589461059095552,1.7338198865656564,1.58572037896906,1.9225074847916508,1.2193607874011811
4,1,-0.4,action = 4,74,0.43792,0.42586,0.39574,0.38996,0.41953,0.0,0.0,0.0,0.0,0.03301514803843836,0.43792,0.42586,0.39574,0.38996,1.0798329607687671
3,1,-0.4,action = 3,75,0.46889,0.45021,0.41953,0.43196,0.43196,0.021908902300206645,0.0,0.03286335345030997,0.0506951674225463,0.0,0.9070680460041329,0.45021,1.0767970690061994,1.445863348450926,0.43196
2,1,-0.4,action = 2,76,0.46279,0.45021,0.43182,0.43815,0.45655,0.026457513110645904,0.022135943621178655,0.037682887362833546,0.0,0.028982753492378877,0.9919402622129181,0.8929288724235731,1.1854777472566709,0.43815,1.0362050698475775
4,0,0.6,action = 4,77,0.45064,0.46265,0.43792,0.43792,0.46884,0.0,0.015165750888103102,0.0216794833886788,0.0,0.025099800796022267,0.45064,0.765965017762062,0.871509667773576,0.43792,0.9708360159204452
4,1,-0.4,action = 4,78,0.46889,0.4564,0.43173,0.41976,0.45035,0.025298221281347035,0.0,0.0,0.0031622776601683794,0.0575325994545701,0.9748544256269407,0.4564,0.43173,0.4830055532033676,1.601001989091402
1,1,-0.4,action = 1,79,0.4626,0.46265,0.44411,0.42008,0.43815,0.024083189157584593,0.039496835316262996,0.01760681686165901,0.0,0.0,0.9442637831516918,1.25258670632526,0.7962463372331802,0.42008,0.43815
0,0,0.6,action = 0,80,0.4564,0.4564,0.43206,0.45031,0.45021,0.0,0.0,0.0,0.0,0.0,0.4564,0.4564,0.43206,0.45031,0.45021
3,0,0.6,action = 3,81,0.4564,0.4564,0.43182,0.45645,0.45645,0.0,0.0,0.0,0.022803508501982758,0.0,0.4564,0.4564,0.43182,0.9125201700396552,0.45645
4,0,0.6,action = 4,82,0.4564,0.4626,0.43182,0.43792,0.47508,0.0,0.0,0.013784048752090222,0.03391164991562634,0.03872983346207417,0.4564,0.4626,0.7075009750418044,1.116152998312527,1.2496766692414834
3,0,0.6,action = 3,83,0.46265,0.46884,0.43806,0.42572,0.44402,0.042544094772365294,0.041593268686170845,0.051575187832910506,0.05224940191045252,0.0,1.3135318954473059,1.3007053737234169,1.4695637566582103,1.4707080382090503,0.44402
1,1,-0.4,action = 1,84,0.43206,0.44411,0.41357,0.39542,0.44402,0.0,0.0,0.0,0.0,0.0,0.43206,0.44411,0.41357,0.39542,0.44402
4,0,0.6,action = 4,85,0.46269,0.45655,0.41953,0.43173,0.46269,0.024083189157584593,0.0,0.0,0.0,0.042544094772365294,0.9443537831516918,0.45655,0.41953,0.43173,1.313571895447306
3,1,-0.4,action = 3,86,0.45026,0.46889,0.43196,0.43266,0.43801,0.0,0.007745966692414834,0.0,0.052057660339281484,0.0,0.45026,0.6238093338482966,0.43196,1.4738132067856298,0.43801
2,0,0.6,action = 2,87,0.46265,0.46889,0.43792,0.42572,0.45021,0.0,0.0,0.02949576240750525,0.0,0.025099800796022267,0.46265,0.46889,1.027835248150105,0.42572,0.9522060159204453
4,0,0.6,action = 4,88,0.46265,0.48127,0.41953,0.43792,0.45655,0.028106938645110394,0.011832159566199232,0.0,0.037682887362833546,0.041593268686170845,1.0247887729022078,0.7179131913239847,0.41953,1.1915777472566709,1.288415373723417
2,1,-0.4,action = 2,89,0.45683,0.48127,0.43801,0.43234,0.4322,0.011401754250991379,0.03741657386773942,0.044609416046390925,0.014491376746189439,0.0,0.6848650850198276,1.2296014773547883,1.3301983209278185,0.7221675349237888,0.4322
4,0,0.6,action = 4,90,0.45031,0.4564,0.43792,0.43182,0.44402,0.0,0.0,0.0,0.01,0.01673320053068151,0.45031,0.4564,0.43792,0.63182,0.7786840106136301
4,1,-0.4,action = 4,91,0.45655,0.46884,0.43182,0.43237,0.43196,0.0403732584763727,0.01816590212458495,0.019493588689617928,0.04538722287164087,0.06066300355241241,1.264015169527454,0.832158042491699,0.8216917737923586,1.3401144574328174,1.6452200710482483
0,1,-0.4,action = 0,92,0.4564,0.46879,0.42563,0.43182,0.41953,0.009486832980505138,0.0,0.0,0.0,0.0,0.6461366596101027,0.46879,0.42563,0.43182,0.41953
0,1,-0.4,action = 0,93,0.4626,0.46884,0.42563,0.43173,0.44402,0.0340587727318528,0.01816590212458495,0.0,0.0,0.02,1.1437754546370562,0.832158042491699,0.42563,0.43173,0.84402
2,1,-0.4,action = 2,94,0.4564,0.4564,0.43801,0.44411,0.43792,0.0,0.0,0.05282045058497703,0.04074309757492672,0.030331501776206204,0.4564,0.4564,1.4944190116995406,1.2589719514985345,1.0445500355241242
1,0,0.6,action = 1,95,0.46265,0.46884,0.43173,0.43182,0.43196,0.0,0.0,0.0,0.0,0.0,0.46265,0.46884,0.43173,0.43182,0.43196
2,1,-0.4,action = 2,96,0.46889,0.48127,0.44411,0.42586,0.44402,0.007745966692414834,0.04024922359499621,0.04636809247747852,0.0,0.021908902300206645,0.6238093338482966,1.2862544718999243,1.3714718495495704,0.42586,0.882198046004133
0,1,-0.4,action = 0,97,0.47508,0.45655,0.43801,0.43815,0.43862,0.0,0.0,0.0,0.0,0.0,0.47508,0.45655,0.43801,0.43815,0.43862
1,1,-0.4,action = 1,98,0.48756,0.47503,0.4626,0.44411,0.4626,0.01414213562373095,0.028982753492378877,0.0,0.010488088481701515,0.014491376746189439,0.770402712474619,1.0546850698475776,0.4626,0.6538717696340304,0.7524275349237888
4,1,-0.4,action = 4,99,0.48127,0.46884,0.4626,0.44411,0.4564,0.0,0.0,0.014491376746189439,0.0,0.04195235392680606,0.48127,0.46884,0.7524275349237888,0.44411,1.2954470785361212
