action,label,regret,note,trial,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
0,0,0.6,action = 0,14,0.58033,0.53121,0.45031,0.44435,0.50624,0.03361547262794322,0.035637059362410926,0.0,0.0,0.023664319132398463,0.9164847262794322,0.8875805936241092,0.45031,0.44435,0.7428831913239846
3,1,-0.4,action = 3,15,0.549,0.5474,0.50467,0.49292,0.53492,0.0,0.0,0.0523450093132096,0.06252999280345393,0.015811388300841896,0.549,0.5474,1.028120093132096,1.1182199280345393,0.6930338830084188
4,1,-0.4,action = 4,16,0.53116,0.51873,0.48756,0.5374,0.51868,0.0,0.0,0.01870828693386971,0.0,0.0161245154965971,0.53116,0.51873,0.6746428693386971,0.5374,0.6799251549659711
1,0,0.6,action = 1,17,0.52487,0.51868,0.47508,0.50624,0.52473,0.04764451699828638,0.04847679857416329,0.015165750888103102,0.03,0.03605551275463989,1.0013151699828637,1.003447985741633,0.626737508881031,0.8062400000000001,0.8852851275463989
4,1,-0.4,action = 4,18,0.5374,0.52487,0.5,0.51868,0.5434,0.03346640106136302,0.010488088481701515,0.044497190922573975,0.026645825188948456,0.0412310562561766,0.8720640106136301,0.6297508848170151,0.9449719092257398,0.7851382518894846,0.955710562561766
2,0,0.6,action = 2,19,0.55598,0.53731,0.51244,0.53111,0.58,0.0,0.0,0.022360679774997897,0.0,0.0,0.55598,0.53731,0.7360467977499789,0.53111,0.58
2,0,0.6,action = 2,20,0.52487,0.49376,0.46903,0.50624,0.51244,0.049497474683058325,0.02097617696340303,0.055407580708780275,0.028982753492378877,0.04857983120596448,1.0198447468305831,0.7035217696340303,1.0231058070878027,0.7960675349237888,0.9982383120596448
0,1,-0.4,action = 0,21,0.53735,0.50624,0.41367,0.5,0.56194,0.049497474683058325,0.02588435821108957,0.0,0.030822070014844882,0.0,1.0323247468305832,0.7650835821108957,0.41367,0.8082207001484488,0.56194
2,1,-0.4,action = 2,22,0.57437,0.52492,0.45729,0.51873,0.55565,0.055946402922797456,0.0232379000772445,0.06862943974709396,0.02097617696340303,0.051575187832910506,1.1338340292279745,0.757299000772445,1.1435843974709394,0.7284917696340303,1.071401878329105
4,0,0.6,action = 4,23,0.58024,0.52492,0.50624,0.50624,0.56199,0.042190046219457975,0.03420526275297414,0.030331501776206204,0.039370039370059055,0.05291502622129181,1.0021404621945798,0.8669726275297415,0.8095550177620621,0.8999403937005905,1.091140262212918
3,0,0.6,action = 3,24,0.56794,0.52492,0.48127,0.51248,0.53726,0.0,0.0,0.0,0.01,0.0,0.56794,0.52492,0.48127,0.61248,0.53726
0,1,-0.4,action = 0,25,0.53116,0.49376,0.49376,0.48752,0.50624,0.03391164991562634,0.010954451150103323,0.024083189157584593,0.0,0.022803508501982758,0.8702764991562634,0.6033045115010331,0.7345918915758459,0.48752,0.7342750850198276
3,1,-0.4,action = 3,26,0.56208,0.51873,0.51248,0.5,0.53102,0.0,0.013038404810405298,0.028982753492378877,0.0354964786985977,0.025099800796022267,0.56208,0.649114048104053,0.8023075349237888,0.854964786985977,0.7820180079602227
0,1,-0.4,action = 0,27,0.54969,0.52478,0.5,0.49376,0.52492,0.07321202087089251,0.0,0.031144823004794875,0.031144823004794875,0.03301514803843836,1.2818102087089251,0.52478,0.8114482300479487,0.8052082300479487,0.8550714803843836
4,0,0.6,action = 4,28,0.60811,0.51868,0.5,0.5,0.5374,0.0,0.025495097567963924,0.02569046515733026,0.023664319132398463,0.03346640106136302,0.60811,0.7736309756796393,0.7569046515733027,0.7366431913239846,0.8720640106136301
0,1,-0.4,action = 0,29,0.57929,0.51853,0.48756,0.51244,0.53111,0.05431390245600108,0.019493588689617928,0.006324555320336759,0.010488088481701515,0.0,1.1224290245600108,0.7134658868961793,0.5508055532033675,0.6173208848170152,0.53111
1,0,0.6,action = 1,30,0.60951,0.51868,0.48147,0.50624,0.52487,0.0,0.025495097567963924,0.019748417658131498,0.023021728866442676,0.02,0.60951,0.7736309756796393,0.678954176581315,0.7364572886644267,0.7248699999999999
0,0,0.6,action = 0,31,0.58657,0.49381,0.48147,0.50629,0.51873,0.03577708763999664,0.022803508501982758,0.025099800796022267,0.0216794833886788,0.03178049716414141,0.9443408763999664,0.7218450850198276,0.7324680079602226,0.723084833886788,0.8365349716414141
0,1,-0.4,action = 0,32,0.56218,0.5,0.49376,0.50624,0.52497,0.054037024344425186,0.01414213562373095,0.026645825188948456,0.04147288270665544,0.03834057902536163,1.1025502434442518,0.6414213562373094,0.7602182518894846,0.9209688270665544,0.9083757902536164
1,0,0.6,action = 1,33,0.59817,0.51258,0.51258,0.53726,0.54927,0.0,0.013784048752090222,0.0,0.0,0.0,0.59817,0.6504204875209023,0.51258,0.53726,0.54927
2,0,0.6,action = 2,34,0.56175,0.48127,0.49376,0.50624,0.52497,0.02073644135332772,0.0,0.03130495168499706,0.0170293863659264,0.02588435821108957,0.7691144135332771,0.48127,0.8068095168499705,0.676533863659264,0.7838135821108958
0,0,0.6,action = 0,35,0.55598,0.48132,0.45683,0.51248,0.53735,0.04939635614091387,0.03146426544510455,0.030822070014844882,0.014832396974191326,0.0,1.0499435614091388,0.7959626544510455,0.7650507001484488,0.6608039697419132,0.53735
3,1,-0.4,action = 3,36,0.5436,0.45035,0.43182,0.47508,0.51868,0.0,0.047010637094172636,0.03209361307176243,0.049699094559156706,0.010954451150103323,0.5436,0.9204563709417264,0.7527561307176243,0.972070945591567,0.6282245115010332
0,1,-0.4,action = 0,37,0.53097,0.44411,0.45031,0.46269,0.49381,0.04604345773288535,0.0,0.0,0.007071067811865475,0.0354964786985977,0.9914045773288536,0.44411,0.45031,0.5334006781186548,0.848774786985977
2,0,0.6,action = 2,38,0.57414,0.48756,0.48756,0.54322,0.53116,0.0,0.01870828693386971,0.02846049894151541,0.0,0.0,0.57414,0.6746428693386971,0.7721649894151541,0.54322,0.53116
0,0,0.6,action = 0,39,0.53735,0.46927,0.45683,0.51263,0.49395,0.054037024344425186,0.019235384061671346,0.04959838707054898,0.028809720581775868,0.024899799195977464,1.0777202434442519,0.6616238406167134,0.9528138707054898,0.8007272058177587,0.7429479919597746
0,0,0.6,action = 0,40,0.54345,0.47513,0.45045,0.52492,0.5,0.035637059362410926,0.010488088481701515,0.0,0.026076809620810597,0.022360679774997897,0.8998205936241093,0.5800108848170151,0.45045,0.7856880962081061,0.7236067977499789
2,0,0.6,action = 2,41,0.5374,0.47503,0.48127,0.52492,0.51244,0.02683281572999748,0.02588435821108957,0.045934736311423405,0.007745966692414834,0.025298221281347035,0.8057281572999748,0.7338735821108957,0.940617363114234,0.6023796669241483,0.7654222128134703
4,1,-0.4,action = 4,42,0.53726,0.46274,0.43792,0.50005,0.50624,0.0,0.014832396974191326,0.0,0.01816590212458495,0.026076809620810597,0.53726,0.6110639697419132,0.43792,0.6817090212458495,0.7670080962081061
3,0,0.6,action = 3,43,0.53121,0.46889,0.44411,0.52492,0.53721,0.0,0.026457513110645904,0.019235384061671346,0.021213203435596427,0.017320508075688773,0.53121,0.7334651311064591,0.6364638406167135,0.7370520343559643,0.7104150807568876
2,1,-0.4,action = 2,44,0.53111,0.45035,0.4321,0.48752,0.52492,0.0,0.0,0.05253570214625479,0.0031622776601683794,0.03209361307176243,0.53111,0.45035,0.957457021462548,0.5191427766016838,0.8458561307176243
0,0,0.6,action = 0,45,0.52497,0.48756,0.46302,0.51873,0.53735,0.028982753492378877,0.03,0.030983866769659335,0.0,0.0,0.8147975349237888,0.78756,0.7728586676965934,0.51873,0.53735
3,1,-0.4,action = 3,46,0.51873,0.4626,0.4564,0.50624,0.53111,0.025495097567963924,0.0,0.0,0.03361547262794322,0.01870828693386971,0.7736809756796392,0.4626,0.4564,0.8423947262794322,0.7181928693386971
1,0,0.6,action = 1,47,0.51873,0.48752,0.47508,0.53102,0.52478,0.013038404810405298,0.035637059362410926,0.028982753492378877,0.007745966692414834,0.0,0.649114048104053,0.8438905936241092,0.7649075349237888,0.6084796669241483,0.52478
4,0,0.6,action = 4,48,0.51248,0.45045,0.4566,0.52492,0.51868,0.00447213595499958,0.0,0.0,0.0,0.01788854381999832,0.5572013595499958,0.45045,0.4566,0.52492,0.6975654381999832
2,1,-0.4,action = 2,49,0.5,0.4564,0.4626,0.51244,0.50624,0.012649110640673518,0.02258317958127243,0.05665686189686118,0.02073644135332772,0.01870828693386971,0.6264911064067351,0.6822317958127243,1.0291686189686118,0.7198044135332772,0.6933228693386971
3,0,0.6,action = 3,50,0.51248,0.4626,0.45021,0.48752,0.50624,0.006324555320336759,0.0,0.0,0.023021728866442676,0.010954451150103323,0.5757255532033676,0.4626,0.45021,0.7177372886644268,0.6157845115010332
1,1,-0.4,action = 1,51,0.5,0.46884,0.48127,0.5,0.5,0.00894427190999916,0.028106938645110394,0.02588435821108957,0.013038404810405298,0.015811388300841896,0.5894427190999916,0.7499093864511039,0.7401135821108957,0.630384048104053,0.658113883008419
3,0,0.6,action = 3,52,0.51248,0.46884,0.46884,0.49376,0.50624,0.0,0.0,0.0,0.02097617696340303,0.01760681686165901,0.51248,0.46884,0.46884,0.7035217696340303,0.6823081686165902
2,0,0.6,action = 2,53,0.51244,0.46889,0.46265,0.48756,0.50624,0.01,0.03391164991562634,0.04147288270665544,0.013784048752090222,0.014832396974191326,0.61244,0.8080064991562634,0.8773788270665543,0.6254004875209023,0.6545639697419132
3,0,0.6,action = 3,54,0.48752,0.4564,0.43182,0.48752,0.49376,0.0,0.030331501776206204,0.0,0.033316662497915366,0.011401754250991379,0.48752,0.759715017762062,0.43182,0.8206866249791537,0.6077775425099138
0,0,0.6,action = 0,55,0.5,0.44411,0.44402,0.45655,0.48132,0.00447213595499958,0.0,0.0,0.0,0.0,0.5447213595499958,0.44411,0.44402,0.45655,0.48132
4,0,0.6,action = 4,56,0.48127,0.45021,0.45645,0.45059,0.48756,0.0,0.016431676725154984,0.009486832980505138,0.0,0.013784048752090222,0.48127,0.6145267672515499,0.5513183298050514,0.45059,0.6254004875209023
2,0,0.6,action = 2,57,0.49376,0.43806,0.4443,0.45031,0.47513,0.016431676725154984,0.0,0.024899799195977464,0.0,0.020248456731316585,0.6580767672515498,0.43806,0.6932979919597746,0.45031,0.6776145673131658
1,0,0.6,action = 1,58,0.47508,0.44411,0.42563,0.45031,0.46265,0.02,0.0282842712474619,0.0,0.0,0.023874672772626643,0.67508,0.726952712474619,0.42563,0.45031,0.7013967277262665
0,0,0.6,action = 0,59,0.46269,0.42563,0.41953,0.43792,0.45645,0.0,0.0,0.0,0.0,0.0,0.46269,0.42563,0.41953,0.43792,0.45645
0,0,0.6,action = 0,60,0.47503,0.43182,0.43196,0.45021,0.4566,0.018973665961010275,0.0,0.0,0.0,0.0,0.6647666596101027,0.43182,0.43196,0.45021,0.4566
1,0,0.6,action = 1,61,0.47503,0.45021,0.43196,0.44402,0.47513,0.041109609582188934,0.044045431091090485,0.022135943621178655,0.0,0.0291547594742265,0.8861260958218893,0.8906643109109049,0.6533194362117866,0.44402,0.766677594742265
3,0,0.6,action = 3,62,0.45026,0.42596,0.41976,0.4564,0.45021,0.0,0.0,0.0,0.015491933384829668,0.0,0.45026,0.42596,0.41976,0.6113193338482966,0.45021
2,0,0.6,action = 2,63,0.4626,0.43782,0.43782,0.44402,0.4564,0.0340587727318528,0.07602631123499286,0.09354143466934854,0.05186520991955976,0.0,0.803187727318528,1.1980831123499285,1.3732343466934855,0.9626720991955977,0.4564
4,0,0.6,action = 4,64,0.45031,0.40151,0.38368,0.41967,0.4626,0.0,0.01341640786499874,0.0,0.0,0.017320508075688773,0.45031,0.5356740786499874,0.38368,0.41967,0.6358050807568878
0,0,0.6,action = 0,65,0.46269,0.39574,0.38964,0.41967,0.44411,0.039370039370059055,0.0,0.010954451150103323,0.0,0.03605551275463989,0.8563903937005906,0.39574,0.4991845115010332,0.41967,0.804665127546399
3,1,-0.4,action = 3,66,0.43801,0.40137,0.38368,0.41967,0.43206,0.0,0.03646916505762094,0.040987803063838396,0.0510881590977792,0.04743416490252569,0.43801,0.7660616505762095,0.793558030638384,0.930551590977792,0.9064016490252569
0,0,0.6,action = 0,67,0.45655,0.39574,0.40169,0.41967,0.44411,0.0,0.0,0.0,0.0,0.0,0.45655,0.39574,0.40169,0.41967,0.44411
1,0,0.6,action = 1,68,0.4504,0.4199,0.41967,0.46288,0.4443,0.02569046515733026,0.08694826047713664,0.06473020933072904,0.07707139547199078,0.04171330722922842,0.7073046515733026,1.2893826047713663,1.0669720933072904,1.2335939547199077,0.8614330722922842
0,1,-0.4,action = 0,69,0.45021,0.36893,0.39574,0.41643,0.42149,0.007745966692414834,0.0,0.0,0.0,0.0,0.5276696669241483,0.36893,0.39574,0.41643,0.42149
4,0,0.6,action = 4,70,0.4566,0.38964,0.39556,0.43815,0.44416,0.01816590212458495,0.0,0.025495097567963924,0.03860051813123756,0.04604345773288535,0.6382590212458495,0.38964,0.6505109756796392,0.8241551813123755,0.9045945773288535
2,0,0.6,action = 2,71,0.45026,0.3779,0.38964,0.42563,0.41967,0.0,0.0,0.027202941017470887,0.019748417658131498,0.01,0.45026,0.3779,0.6616694101747089,0.623114176581315,0.51967
4,0,0.6,action = 4,72,0.44416,0.37176,0.37772,0.41953,0.41967,0.0170293863659264,0.0,0.0,0.047749345545253286,0.0506951674225463,0.614453863659264,0.37176,0.37772,0.8970234554525329,0.926621674225463
2,0,0.6,action = 2,73,0.45021,0.36638,0.38964,0.40137,0.40761,0.0,0.0,0.053851648071345036,0.0,0.03162277660168379,0.45021,0.36638,0.9281564807134504,0.40137,0.7238377660168378
2,0,0.6,action = 2,74,0.45035,0.37216,0.36701,0.40761,0.40151,0.0161245154965971,0.0,0.06188699378706321,0.0,0.0,0.6115951549659709,0.37216,0.985879937870632,0.40761,0.40151
1,1,-0.4,action = 1,75,0.43196,0.36638,0.34351,0.39613,0.39574,0.026457513110645904,0.06148170459575759,0.03807886552931954,0.0,0.0,0.696535131106459,0.9811970459575758,0.7242986552931954,0.39613,0.39574
0,1,-0.4,action = 0,76,0.44411,0.38964,0.33797,0.39542,0.40151,0.0,0.0,0.0,0.0,0.0,0.44411,0.38964,0.33797,0.39542,0.40151
2,1,-0.4,action = 2,77,0.46889,0.3956,0.37811,0.41357,0.42563,0.0,0.0,0.06913754406977442,0.0,0.027386127875258306,0.46889,0.3956,1.069485440697744,0.41357,0.6994912787525831
0,0,0.6,action = 0,78,0.47508,0.40761,0.37843,0.43182,0.41357,0.0,0.0,0.0,0.0,0.0,0.47508,0.40761,0.37843,0.43182,0.41357
4,0,0.6,action = 4,79,0.46889,0.40799,0.39069,0.4566,0.46269,0.03521363372331802,0.0,0.0,0.026076809620810597,0.047116875957558986,0.8210263372331801,0.40799,0.39069,0.7173680962081059,0.9338587595755898
4,1,-0.4,action = 4,80,0.46274,0.41953,0.40169,0.44416,0.43806,0.033763886032268264,0.0,0.0498998997994986,0.0324037034920393,0.06363961030678927,0.8003788603226827,0.41953,0.9006889979949859,0.768197034920393,1.0744561030678927
2,0,0.6,action = 2,81,0.46889,0.42572,0.41357,0.43173,0.42586,0.04301162633521313,0.046475800154489,0.06324555320336758,0.05079370039680117,0.011832159566199232,0.8990062633521313,0.89047800154489,1.0460255320336758,0.9396670039680117,0.5441815956619923
4,0,0.6,action = 4,82,0.44411,0.40747,0.37825,0.40761,0.42586,0.0,0.03577708763999664,0.04732863826479693,0.0,0.046151923036857306,0.44411,0.7652408763999664,0.8515363826479693,0.40761,0.887379230368573
0,0,0.6,action = 0,83,0.44402,0.40151,0.36638,0.42563,0.40771,0.0363318042491699,0.0,0.0,0.0,0.025298221281347035,0.807338042491699,0.40151,0.36638,0.42563,0.6606922128134703
1,1,-0.4,action = 1,84,0.42572,0.42572,0.37247,0.42572,0.40771,0.0,0.0648074069840786,0.0,0.0,0.0,0.42572,1.073794069840786,0.37247,0.42572,0.40771
0,1,-0.4,action = 0,85,0.44411,0.41976,0.37233,0.43806,0.41357,0.0,0.0,0.0,0.0,0.0,0.44411,0.41976,0.37233,0.43806,0.41357
2,1,-0.4,action = 2,86,0.4564,0.42572,0.40733,0.44411,0.43792,0.0,0.0,0.060497933849016694,0.01788854381999832,0.00894427190999916,0.4564,0.42572,1.012309338490167,0.6229954381999832,0.5273627190999916
2,0,0.6,action = 2,87,0.4564,0.43792,0.39668,0.45045,0.43806,0.0,0.045276925690687087,0.08826097665446492,0.026645825188948456,0.04764451699828638,0.4564,0.8906892569068708,1.2792897665446492,0.7169082518894846,0.9145051699828638
4,0,0.6,action = 4,88,0.4564,0.41343,0.35733,0.43815,0.42633,0.0,0.0,0.0,0.0,0.055856960175075764,0.4564,0.41343,0.35733,0.43815,0.9848996017507576
1,1,-0.4,action = 1,89,0.4626,0.41953,0.36042,0.41967,0.39574,0.0,0.010488088481701515,0.0,0.0,0.0,0.4626,0.5244108848170151,0.36042,0.41967,0.39574
2,1,-0.4,action = 2,90,0.46884,0.43782,0.40183,0.43792,0.42577,0.04636809247747852,0.04878524367060187,0.11627553482998906,0.06228964600958975,0.09633275663033837,0.9325209247747852,0.9256724367060187,1.5645853482998908,1.0608164600958974,1.3890975663033838
3,0,0.6,action = 3,91,0.45021,0.41962,0.356,0.42008,0.39072,0.015811388300841896,0.0,0.0,0.020493901531919198,0.0,0.608323883008419,0.41962,0.356,0.625019015319192,0.39072
0,1,-0.4,action = 0,92,0.45678,0.41976,0.36445,0.40842,0.39095,0.005477225575051661,0.0,0.0,0.0,0.0,0.5115522557505167,0.41976,0.36445,0.40842,0.39095
3,1,-0.4,action = 3,93,0.45021,0.44416,0.40842,0.43801,0.41544,0.0,0.028635642126552705,0.03361547262794322,0.049091750834534306,0.0,0.45021,0.7305164212655271,0.7445747262794322,0.9289275083453431,0.41544
2,1,-0.4,action = 2,94,0.47513,0.43806,0.41953,0.43196,0.42647,0.020493901531919198,0.0,0.042190046219457975,0.0,0.0,0.680069015319192,0.43806,0.8414304621945798,0.43196,0.42647
2,0,0.6,action = 2,95,0.48127,0.45035,0.43182,0.46265,0.42596,0.035071355833500364,0.03885871845545089,0.05089204259999789,0.030331501776206204,0.049091750834534306,0.8319835583350036,0.8389371845545088,0.9407404259999789,0.765965017762062,0.9168775083453431
0,1,-0.4,action = 0,96,0.46884,0.42563,0.40761,0.44411,0.41389,0.0,0.0,0.0,0.0,0.0,0.46884,0.42563,0.40761,0.44411,0.41389
0,1,-0.4,action = 0,97,0.49357,0.44426,0.41357,0.45021,0.43182,0.035071355833500364,0.034496376621320685,0.0,0.026457513110645904,0.022360679774997897,0.8442835583350037,0.7892237662132069,0.41357,0.714785131106459,0.6554267977499789
0,1,-0.4,action = 0,98,0.47508,0.44411,0.41967,0.43792,0.43173,0.02345207879911715,0.0,0.0,0.0,0.011832159566199232,0.7096007879911714,0.44411,0.41967,0.43792,0.5500515956619924
2,0,0.6,action = 2,99,0.4626,0.43782,0.42563,0.4564,0.43182,0.0,0.0,0.041109609582188934,0.025298221281347035,0.039496835316262996,0.4626,0.43782,0.8367260958218894,0.7093822128134704,0.8267883531626299
