b0,b1
0.5722209811210632,"[-0.3003416061401367, -0.9359890222549438, -0.07332351058721542, -0.9264783263206482, -0.9233529567718506]"
-0.4293285012245178,"[0.8765540719032288, -0.7426010966300964, -0.18081051111221313, -0.9451454877853394, -0.8153358697891235]"
0.022558286786079407,"[0.8058144450187683, -0.8921073079109192, -0.5700191855430603, -0.9091609120368958, -0.8427532315254211]"
-0.30775612592697144,"[0.5705724954605103, -0.8418152332305908, -0.2042282521724701, -0.8508372902870178, -0.8539751172065735]"
0.13480204343795776,"[0.412925124168396, -0.9191639423370361, -0.36648038029670715, -0.9158021211624146, -0.7817419767379761]"
-0.2780546545982361,"[0.10100675374269485, -0.8597882390022278, 0.08656627684831619, -0.39178213477134705, -0.8129943609237671]"
0.944503903388977,"[0.8028138875961304, -0.9119715094566345, -0.8519576787948608, -0.2896750569343567, -0.9178354740142822]"
0.4356973171234131,"[0.37063518166542053, -0.9235725402832031, -0.16660486161708832, 0.8944185376167297, -0.8883925676345825]"
0.9722832441329956,"[0.04828571528196335, -0.9073211550712585, -0.682706356048584, -0.06230295076966286, -0.9359001517295837]"
0.9450883865356445,"[0.11452408879995346, -0.9304172992706299, -0.8844456076622009, -0.4866621792316437, -0.9322711825370789]"
0.4916301667690277,"[0.29135584831237793, -0.8820425271987915, -0.38481152057647705, 0.31925201416015625, -0.8537506461143494]"
0.6835601925849915,"[0.42696529626846313, -0.9275047779083252, -0.5032653212547302, -0.23334954679012299, -0.9520793557167053]"
0.4086805582046509,"[0.5248406529426575, -0.8826208710670471, -0.47250649333000183, 0.034199636429548264, -0.9090426564216614]"
0.7937636375427246,"[0.05961776152253151, -0.9511768817901611, -0.23679398000240326, -0.7839899063110352, -0.9285374879837036]"
0.9258641004562378,"[0.40954047441482544, -0.9391270875930786, -0.504644513130188, -0.8974930644035339, -0.8933445811271667]"
0.8911187648773193,"[0.1600804179906845, -0.9423134922981262, -0.4125484526157379, -0.8965457081794739, -0.90507572889328]"
0.8878766894340515,"[0.5508900284767151, -0.9420595765113831, -0.7243269681930542, -0.9177574515342712, -0.9433425068855286]"
0.5064899325370789,"[-0.7649267315864563, -0.9339361786842346, 0.349740207195282, -0.7559324502944946, -0.9525265693664551]"
0.8385407328605652,"[0.030855661258101463, -0.9409708380699158, -0.32161852717399597, -0.9214019775390625, -0.9553793668746948]"
-0.1815938502550125,"[0.38180848956108093, -0.8965069055557251, 0.45180758833885193, -0.8787276148796082, -0.8894681334495544]"
-0.027527566999197006,"[-0.3594907522201538, -0.8488039374351501, 0.4803195297718048, -0.8233071565628052, -0.929372251033783]"
0.12520349025726318,"[-0.11917626857757568, -0.8890497088432312, 0.5035119652748108, -0.7720098495483398, -0.8884487152099609]"
-0.16657419502735138,"[0.8975067734718323, -0.9139893054962158, 0.023359907791018486, -0.926707923412323, -0.867858350276947]"
-0.35128453373908997,"[0.817213237285614, -0.7388954162597656, -0.3135365843772888, -0.8267805576324463, -0.749359667301178]"
0.12208518385887146,"[-0.7913971543312073, -0.8929674625396729, 0.801007091999054, 0.7896603941917419, -0.8813636302947998]"
-0.22617191076278687,"[0.9078184962272644, -0.8425444960594177, -0.19364194571971893, -0.7981914281845093, -0.6821390390396118]"
-0.16952766478061676,"[-0.2115183174610138, -0.887588381767273, 0.7108830809593201, -0.8812362551689148, -0.837588906288147]"
-0.3907121419906616,"[0.32382652163505554, -0.8872132301330566, -0.05907239392399788, -0.8914536237716675, -0.8215757608413696]"
-0.4310007691383362,"[0.7402502298355103, -0.6854777336120605, 0.06572367250919342, 0.23212604224681854, -0.8317628502845764]"
-0.8353811502456665,"[0.8989869952201843, -0.7890273332595825, -0.4934874475002289, -0.9242005944252014, -0.841606616973877]"
-0.7351080775260925,"[0.6804662346839905, -0.27767646312713623, -0.5652309060096741, -0.9064666032791138, -0.7901036143302917]"
